year;month;day;hour;minute;second;latitude;longitude;SemiMajor90;SemiMinor90;ErrorStrike;epicentreQuality;depth;depthError;depthQuality;magnitude;magType;sigmaMagnitude;magQuality;magSource;scalarMoment;factor;scalarMomentAuthor;mpp;mpr;mrr;mrt;mtp;mtt;str1;dip1;rake1;str2;dip2;rake2;type;event_id;catalog
1909;8;25;0;29;55.9;43.316;11.189;30.1;12.8;17.8;C;15;4.4;C;5.15;mw;0.25;D;p;;;;;;;;;;;;;;;;;610326450;isc-gem
1909;10;29;16;3;54.35;39.007;31.796;61.5;12.8;66.9;D;15;12.6;C;5.89;mw;0.2;B;p;;;;;;;;;;;;;;;;;610326455;isc-gem
1909;10;30;10;17;24.4;-6.908;129.649;23.9;11.4;63.1;C;150;30.2;C;;mw;;D;;;;;;;;;;;;;;;;;;16958055;isc-gem
1909;11;10;6;13;29.78;32.403;130.752;13.2;10.8;133.4;C;140;3.1;C;;mw;;D;;;;;;;;;;;;;;;;;;16958058;isc-gem
1909;12;9;15;34;8.24;-9.986;160.485;39.7;20.9;77.2;D;35;8.3;C;7.04;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958062;isc-gem
1910;1;30;3;45;48.74;-24.311;170.872;;;;D;25;25;C;6.75;mw;0.4;C;p;;;;;;;;;;;;;;;;;16958069;isc-gem
1910;2;4;14;0;0.1;-17.339;168.308;65.5;32.1;109.5;D;15;34.2;C;6.9;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958071;isc-gem
1910;2;12;18;10;12.02;32.823;137.532;28.4;12;67.1;C;375;4.7;C;;mw;;D;;;;;;;;;;;;;;;;;;16958072;isc-gem
1910;2;23;7;52;16.08;41.878;23.026;24.7;22.3;4.2;C;10;4.8;C;5.38;mw;0.2;D;p;;;;;;;;;;;;;;;;;610326463;isc-gem
1910;3;30;16;55;55.75;-20.739;170.389;34.5;15.6;128.8;C;100;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958077;isc-gem
1910;3;31;18;23;2.01;-58.317;-65.477;90.7;55.4;174.6;D;10;25;C;7.11;mw;0.52;C;p;;;;;;;;;;;;;;;;;16958078;isc-gem
1910;4;20;22;22;2.07;-20.251;-177.544;56.8;15.3;135.6;C;350;33.7;C;;mw;;D;;;;;;;;;;;;;;;;;;16958080;isc-gem
1910;5;5;0;27;38.76;9.801;-83.87;;;;D;15;16.7;C;6.13;mw;0.21;B;p;;;;;;;;;;;;;;;;;610326359;isc-gem
1910;5;31;4;53;56.23;9.607;-103.915;165.1;44.5;128.4;D;10;25;C;6.93;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958085;isc-gem
1910;6;9;11;47;57.01;28.054;142.432;76;54.2;47.1;D;15;9.5;C;6.4;mw;0.2;B;p;;;;;;;;;;;;;;;;;602790115;isc-gem
1910;6;16;16;27;2.01;36.016;-4.951;62.5;30.4;117.4;D;15;16.7;C;5.84;mw;0.63;C;p;;;;;;;;;;;;;;;;;610326464;isc-gem
1910;6;29;14;17;45.46;-31;-177.5;;;;D;35;14.8;C;6.63;mw;0.28;B;p;;;;;;;;;;;;;;;;;16958093;isc-gem
1910;8;1;10;40;26.87;39.361;15.068;25;19.1;2.9;C;260;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958099;isc-gem
1910;8;21;5;38;32.44;-17.815;-178.548;25.5;13.6;151.5;C;550;25.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958102;isc-gem
1910;9;1;14;21;12.52;25.376;121.964;81.1;14.4;92.7;D;15;42;C;6.8;mw;0.42;C;p;;;;;;;;;;;;;;;;;16958103;isc-gem
1910;10;4;23;0;19.04;-20.735;-67.532;33.6;24.1;33.9;C;120;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958111;isc-gem
1910;11;6;20;30;57.91;50.958;-130.036;23.4;12.2;63.4;D;15;7.3;C;6.5;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958112;isc-gem
1910;11;25;1;34;51.12;35.433;-16.686;36.4;27;6.8;D;10;25;C;5.49;mw;0.2;B;p;;;;;;;;;;;;;;;;;611024684;isc-gem
1910;11;29;2;26;34.26;25.214;125.681;376;28.1;59.4;D;15;11.2;C;6.75;mw;0.29;B;p;;;;;;;;;;;;;;;;;16958121;isc-gem
1910;12;4;11;3;6.91;-22.831;170.319;57.3;40.6;124.1;D;15;7.9;C;6.62;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958122;isc-gem
1910;12;14;20;46;4.21;-20.342;-177.848;77.8;17.8;143.1;C;440;25.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958126;isc-gem
1911;3;6;17;30;3.14;6.024;126.037;26.3;11.8;72.7;C;100;36.5;C;;mw;;D;;;;;;;;;;;;;;;;;;16958136;isc-gem
1911;3;20;15;47;13.83;44.198;11.969;34;11.1;105.5;D;15;7.2;C;5.26;mw;0.2;D;p;;;;;;;;;;;;;;;;;610326475;isc-gem
1911;4;5;15;28;14.32;39.962;15.46;27.1;11.6;96.4;D;250;6.7;C;;mw;;D;;;;;;;;;;;;;;;;;;16958139;isc-gem
1911;4;28;18;35;33.31;-26.561;178.118;96.1;21.3;144.8;C;400;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958142;isc-gem
1911;5;4;23;36;58.08;52.223;157.25;10.8;9;75.4;A;150;12.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958145;isc-gem
1911;7;4;13;33;18.26;36.282;71.262;12.4;7;27.5;B;100;32.2;C;;mw;;D;;;;;;;;;;;;;;;;;;16958151;isc-gem
1911;7;5;18;40;7.85;-7.297;117.932;17.5;10.9;23.5;C;305;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958152;isc-gem
1911;7;11;21;22;21.75;-14.293;167.271;14.1;11;149.4;C;175;31.9;C;;mw;;D;;;;;;;;;;;;;;;;;;16958153;isc-gem
1911;7;19;10;0;57.49;-29.772;-178.261;31.4;12.3;139.9;C;195;60.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958155;isc-gem
1911;7;24;1;59;1.97;43.088;0.278;32.2;9.3;111.5;D;10;4.6;C;;mw;;D;;;;;;;;;;;;;;;;;;610326483;isc-gem
1911;8;21;16;28;54.49;-20.004;-177.265;27.5;9.1;138.3;C;230;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958157;isc-gem
1911;8;27;10;59;12.21;18.76;-98.767;114.1;36.8;118.1;D;55;6;C;6.16;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958158;isc-gem
1911;9;6;0;54;15.58;45.919;142.862;22.7;8.4;97.3;C;320;9.3;C;;mw;;D;;;;;;;;;;;;;;;;;;16958159;isc-gem
1911;9;12;12;53;17.96;-23.383;172.216;56.8;14.4;145.1;D;35;25;C;6.07;mw;0.4;C;p;;;;;;;;;;;;;;;;;16958161;isc-gem
1911;9;13;22;29;21.97;43.526;11.211;13;5.9;174.2;C;15;4.4;C;5.17;mw;0.2;D;p;;;;;;;;;;;;;;;;;610326484;isc-gem
1911;10;29;18;8;49.53;5.316;-102.721;51.3;36.6;34;D;10;25;C;6.56;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958170;isc-gem
1911;11;22;23;5;27.15;-15.095;167.975;21;13.7;116.3;C;200;12.7;C;;mw;;D;;;;;;;;;;;;;;;;;;16958174;isc-gem
1912;3;25;4;49;29.77;-19.061;169.936;24.1;15.4;145.2;C;255;8.5;C;;mw;;D;;;;;;;;;;;;;;;;;;16958182;isc-gem
1912;4;13;2;39;39.83;81.279;104.958;193.2;52.6;170.2;D;10;25;C;5.63;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958183;isc-gem
1912;4;21;2;53;37.44;37.817;20.662;20.3;7.6;178.8;C;15;7;C;5.39;mw;0.2;D;p;;;;;;;;;;;;;;;;;16958184;isc-gem
1912;4;25;10;27;46.34;36.106;70.714;49.2;16.9;68.8;C;205;21.7;C;;mw;;D;;;;;;;;;;;;;;;;;;16958185;isc-gem
1912;5;15;0;4;23.89;-28.885;-179.065;62.4;12.6;139.9;C;235;16.7;C;;mw;;D;;;;;;;;;;;;;;;;;;16958189;isc-gem
1912;5;22;23;8;20.71;36.36;70.653;39.3;15.4;179.7;C;205;10.1;C;;mw;;D;;;;;;;;;;;;;;;;;;16958190;isc-gem
1912;5;25;18;1;47.51;45.858;27.488;12.2;10.5;72.4;C;85;12.8;C;;mw;;D;;;;;;;;;;;;;;;;;;16958192;isc-gem
1912;6;1;0;30;41.42;35.808;72.982;157.6;61.7;38.8;D;35;25;C;5.99;mw;0.22;B;p;;;;;;;;;;;;;;;;;16958193;isc-gem
1912;7;9;8;18;14.36;3.156;32.347;35.2;26.3;54.3;D;10;25;C;6.1;mw;0.44;C;p;;;;;;;;;;;;;;;;;16958200;isc-gem
1912;7;24;23;24;17.47;30.482;136.943;25.2;19.4;122.6;C;500;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958202;isc-gem
1912;8;6;21;11;16.26;-14.056;166.842;15;13.1;96;C;165;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958204;isc-gem
1912;8;10;1;17;28.66;43.944;45.852;18.3;10;70.5;C;15;25;C;5.35;mw;0.63;D;p;;;;;;;;;;;;;;;;;610326385;isc-gem
1912;8;18;13;19;58.3;-7.092;123.414;33.8;11.9;57.6;C;600;37.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958207;isc-gem
1912;9;1;4;10;3.63;-4.636;154.629;23.2;10.1;73.8;C;425;3.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958209;isc-gem
1912;9;16;21;4;13.14;41.425;21.866;17.5;8.5;49.4;D;10;5.1;C;5.45;mw;0.51;C;p;;;;;;;;;;;;;;;;;610326494;isc-gem
1912;10;26;9;0;48.48;13.82;144.953;39.5;14.6;52.4;C;180;19.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958213;isc-gem
1912;11;3;6;4;34.86;23.699;121.028;98.1;25.1;100.1;D;25;7.2;C;6.27;mw;0.41;C;p;;;;;;;;;;;;;;;;;16958216;isc-gem
1912;11;8;7;53;23.17;12.688;124.002;46.9;28.6;173.7;D;15;8;C;6.2;mw;0.86;D;p;;;;;;;;;;;;;;;;;610326390;isc-gem
1912;11;28;20;55;5.71;36.816;71.162;15.6;10.5;11.4;C;205;12.9;C;;mw;;D;;;;;;;;;;;;;;;;;;16958219;isc-gem
1912;12;7;22;46;50.35;-28.667;-63.554;47.8;33.7;16.8;C;620;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958221;isc-gem
1913;1;8;19;16;50.86;22.734;121.029;60.9;23.7;107.3;D;15;6.2;C;6.2;mw;0.2;B;p;;;;;;;;;;;;;;;;;914027;isc-gem
1913;2;7;3;2;41.01;12.488;139.438;58.5;13.6;73.5;D;35;25;C;6.5;mw;0.39;C;p;;;;;;;;;;;;;;;;;914034;isc-gem
1913;2;14;18;52;59.62;-9.369;161.512;76.9;25;84.2;D;35;8.3;C;6.26;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958230;isc-gem
1913;2;15;19;2;54.29;-14.679;166.661;148.6;30.9;108.8;D;15;8.1;C;;mw;;D;;;;;;;;;;;;;;;;;;16958231;isc-gem
1913;2;25;14;18;8.56;-14.469;166.4;36.4;19.3;131.4;D;15;8.1;C;5.65;mw;0.2;C;p;;;;;;;;;;;;;;;;;16958233;isc-gem
1913;3;23;20;47;42.94;22.207;142.453;35.3;14.8;77.1;C;360;25;C;;mw;;D;;;;;;;;;;;;;;;;;;914045;isc-gem
1913;4;4;13;34;48.89;26.109;121.443;38.8;11.1;83.5;D;15;25;C;6.09;mw;0.2;C;p;;;;;;;;;;;;;;;;;16958240;isc-gem
1913;5;8;18;35;20.96;-17.09;-173.985;83.7;15.3;136.6;C;170;23;C;;mw;;D;;;;;;;;;;;;;;;;;;16958242;isc-gem
1913;7;8;22;8;19.61;-5.374;154.205;17.7;13.3;38.8;C;170;46.8;C;;mw;;D;;;;;;;;;;;;;;;;;;914081;isc-gem
1913;10;14;8;8;47.63;-19.081;168.918;21.2;13;128.3;C;125;59.5;C;;mw;;D;;;;;;;;;;;;;;;;;;16958248;isc-gem
1913;10;23;15;0;10.67;10.065;-86.625;72.3;25.2;89.6;D;15;11.8;C;6.15;mw;0.32;C;p;;;;;;;;;;;;;;;;;914100;isc-gem
1914;1;30;7;35;45.04;-34.951;-69.989;22.2;20.3;63.6;D;15;25;C;6.53;mw;0.26;B;p;;;;;;;;;;;;;;;;;913966;isc-gem
1914;2;26;4;58;15.26;-16.208;-71.555;31;21.5;175.4;A;100;12.3;C;;mw;;D;;;;;;;;;;;;;;;;;;600678249;isc-gem
1914;4;8;0;40;18.37;39.338;71.459;96.8;54.8;26.6;D;15;22.8;C;5.68;mw;0.54;C;p;;;;;;;;;;;;;;;;;16958257;isc-gem
1914;4;18;5;14;58.77;48.34;17.373;7.1;5.8;37.3;C;10;4.1;C;;mw;;D;;;;;;;;;;;;;;;;;;610326504;isc-gem
1914;4;24;8;34;2.93;39.321;-119.929;107;11.7;144.1;D;15;3.9;C;5.88;mw;0.2;B;p;;;;;;;;;;;;;;;;;610326396;isc-gem
1914;5;8;18;1;51.89;37.66;15.15;;;;D;15;5.7;C;5.32;mw;0.2;D;p;;;;;;;;;;;;;;;;;913980;isc-gem
1914;7;4;17;48;29.51;29.201;128.052;13.1;9.2;120.8;B;235;26.3;C;;mw;;D;;;;;;;;;;;;;;;;;;16958263;isc-gem
1914;7;4;23;38;56.96;-5.191;129.134;33.5;11.2;64.2;C;200;14.8;C;;mw;;D;;;;;;;;;;;;;;;;;;16958262;isc-gem
1914;8;6;4;10;35.79;-6.555;123.981;23.1;12.2;66.5;B;625;25;C;;mw;;D;;;;;;;;;;;;;;;;;;914002;isc-gem
1914;10;4;15;49;39.03;37.484;29.813;37.8;21.7;162.7;D;15;12.3;C;5.39;mw;0.2;D;p;;;;;;;;;;;;;;;;;610326512;isc-gem
1914;11;22;8;14;30.39;-37.563;176.906;45.6;20.2;163.6;C;275;25;C;;mw;;D;;;;;;;;;;;;;;;;;;16958274;isc-gem
1914;11;24;11;53;31.92;22.278;142.539;14.9;9.8;71;B;200;25;C;;mw;;D;;;;;;;;;;;;;;;;;;914021;isc-gem
1914;12;23;6;7;22.78;52.788;142.376;79.7;45.2;12.4;D;15;25;C;6.24;mw;0.35;C;p;;;;;;;;;;;;;;;;;16958275;isc-gem
1915;1;5;14;33;18.01;-14.232;167.361;21.9;12.1;106.3;C;170;8.2;C;;mw;;D;;;;;;;;;;;;;;;;;;913878;isc-gem
1915;1;5;23;26;48.18;25.283;122.804;22.1;8.1;76.1;C;215;19.8;C;;mw;;D;;;;;;;;;;;;;;;;;;913879;isc-gem
1915;1;10;0;45;4.31;49.6;99.7;;;;D;10;25;C;6.05;mw;0.2;B;p;;;;;;;;;;;;;;;;;610326399;isc-gem
1915;2;25;20;36;6.02;-21.739;-179.375;31.3;13.6;145.5;C;600;10.9;C;;mw;;D;;;;;;;;;;;;;;;;;;913882;isc-gem
1915;4;12;22;15;18.49;48.5;155.25;;;;D;15;14.5;C;6;mw;0.2;B;p;;;;;;;;;;;;;;;;;913890;isc-gem
1915;4;22;18;52;52.68;1.306;99.726;48.2;30.5;174.2;C;185;8.1;C;;mw;;D;;;;;;;;;;;;;;;;;;913893;isc-gem
1915;6;3;8;8;16.35;35.504;70.855;33;9.7;35.6;C;35;11.1;C;;mw;;D;;;;;;;;;;;;;;;;;;913912;isc-gem
1915;6;6;21;29;33.71;-19.239;-68.014;20.3;15.4;103.4;B;160;7.9;A;;mw;;D;;;;;;;;;;;;;;;;;;913916;isc-gem
1915;6;23;3;58;42.13;34.731;-114.966;29.9;9.5;22.4;D;10;25;C;6;mw;0.34;C;p;;;;;;;;;;;;;;;;;610326401;isc-gem
1915;6;24;6;17;26.69;34.338;24.796;22.9;10.8;16.5;C;15;14.2;C;5.41;mw;0.2;D;p;;;;;;;;;;;;;;;;;913919;isc-gem
1915;7;7;16;42;57.33;40.285;14.635;13.9;8.5;168;C;320;7.8;C;;mw;;D;;;;;;;;;;;;;;;;;;913922;isc-gem
1915;7;23;17;17;59.18;23.341;120.893;113.4;64.2;49.4;D;15;7.2;C;5.62;mw;0.2;C;p;;;;;;;;;;;;;;;;;16958285;isc-gem
1915;8;31;20;40;52.81;4.978;123.233;43.1;29.3;16.1;C;570;16;C;;mw;;D;;;;;;;;;;;;;;;;;;913937;isc-gem
1915;9;5;12;17;7.05;8.941;127.849;45.9;27.4;76.5;D;15;25;C;6.07;mw;0.2;B;p;;;;;;;;;;;;;;;;;913938;isc-gem
1915;9;11;23;59;18.05;5.028;123.158;18;9.4;80.8;C;550;16;C;;mw;;D;;;;;;;;;;;;;;;;;;16958289;isc-gem
1915;10;8;15;36;10.77;33.353;138.045;16.9;12.3;109.6;C;290;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913945;isc-gem
1916;2;29;18;55;9.71;40.405;77.181;36.4;22.4;175.5;D;15;25;C;5.69;mw;0.2;B;p;;;;;;;;;;;;;;;;;16958294;isc-gem
1916;4;14;2;10;31.55;34.626;140.379;180.7;64.5;50.3;D;35;11.2;C;5.86;mw;0.25;B;p;;;;;;;;;;;;;;;;;602790109;isc-gem
1916;4;18;4;1;49.51;53.442;-170.668;11.3;9.6;174.4;A;140;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913789;isc-gem
1916;4;21;13;56;23.03;35.864;70.028;28.9;11;40.2;C;205;25.7;C;;mw;;D;;;;;;;;;;;;;;;;;;913791;isc-gem
1916;6;2;13;59;25.95;17.507;-95.019;24.9;13.7;72.5;C;100;12.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958299;isc-gem
1916;7;4;5;6;28.84;42.845;13.394;24.6;22.5;7.6;C;10;9.1;C;5.08;mw;0.2;D;p;;;;;;;;;;;;;;;;;610326523;isc-gem
1916;7;8;9;34;30.01;-18.033;-178.631;34.3;16.9;135.3;C;600;25.6;C;;mw;;D;;;;;;;;;;;;;;;;;;16958301;isc-gem
1916;8;15;9;17;53.52;44.196;12.923;17.2;6.6;154.5;C;10;7.3;C;5.41;mw;0.4;D;p;;;;;;;;;;;;;;;;;610326524;isc-gem
1916;8;15;13;59;48.57;44.01;13.902;16.6;10.7;152.9;C;10;8.4;C;5.41;mw;0.43;D;p;;;;;;;;;;;;;;;;;610326525;isc-gem
1916;9;23;5;42;39.39;11.225;-91.207;90.4;27.2;81.8;D;15;25;C;6.5;mw;0.2;B;p;;;;;;;;;;;;;;;;;913848;isc-gem
1916;11;16;6;35;20.13;42.651;12.99;21.2;16;6.5;C;10;4.8;C;;mw;;D;;;;;;;;;;;;;;;;;;610326530;isc-gem
1916;11;30;13;18;2.57;19.573;-69.458;30.5;15.7;76.9;C;15;31.8;C;;mw;;D;;;;;;;;;;;;;;;;;;16958308;isc-gem
1917;1;6;18;9;59.53;23.9;120.9;;;;D;15;6.8;C;5.92;mw;0.67;C;p;;;;;;;;;;;;;;;;;913391;isc-gem
1917;1;10;13;19;21.85;9.162;125.453;69.4;24.9;88.6;D;15;27.9;C;5.72;mw;0.29;C;p;;;;;;;;;;;;;;;;;913392;isc-gem
1917;1;11;11;44;6.25;-7.857;134.006;98.5;16.3;63.1;D;15;25;C;5.85;mw;0.29;C;p;;;;;;;;;;;;;;;;;913393;isc-gem
1917;1;13;22;50;35.83;38.945;23.053;29.8;10.5;63.2;D;15;5.1;C;5.2;mw;0.2;D;p;;;;;;;;;;;;;;;;;913394;isc-gem
1917;1;27;14;52;31.45;26.902;115.658;41.8;10.5;109;D;15;25;C;6.02;mw;0.28;C;p;;;;;;;;;;;;;;;;;913401;isc-gem
1917;1;29;10;29;29.47;46.048;15.724;8.5;7.4;138.6;B;15;7.3;C;;mw;;D;;;;;;;;;;;;;;;;;;16958313;isc-gem
1917;2;21;9;41;13.07;-28.238;-79.266;39.7;22;122;D;10;25;C;6.37;mw;0.44;C;p;;;;;;;;;;;;;;;;;16958317;isc-gem
1917;2;22;2;12;56.16;30.168;115.752;79.2;13.7;6.2;D;15;25;C;5.81;mw;0.61;C;p;;;;;;;;;;;;;;;;;16958320;isc-gem
1917;2;22;9;11;49.05;-30.754;-78.354;52.2;20.7;119.6;D;10;25;C;6.52;mw;0.24;B;p;;;;;;;;;;;;;;;;;16958319;isc-gem
1917;3;3;10;14;2.56;52.67;-34.674;42.3;10.4;165.2;C;10;4.2;C;;mw;;D;;;;;;;;;;;;;;;;;;913424;isc-gem
1917;3;29;2;1;30.99;-2.395;-80.688;66.2;19.4;79;D;15;21.4;C;6.22;mw;0.2;B;p;;;;;;;;;;;;;;;;;913436;isc-gem
1917;4;4;13;39;37.39;42.479;30.84;27.6;16.9;154.6;C;15;25;C;5.38;mw;0.2;D;p;;;;;;;;;;;;;;;;;913438;isc-gem
1917;4;20;9;57;12.03;54.297;-34.502;74.9;53.4;146.5;C;10;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913449;isc-gem
1917;4;21;0;49;48.12;36.324;70.39;15.5;6.8;39.4;B;200;10.1;C;;mw;;D;;;;;;;;;;;;;;;;;;913450;isc-gem
1917;4;21;3;52;43.17;40.826;144.301;62.5;33.6;95.2;D;15;15.4;C;6.1;mw;0.35;C;p;;;;;;;;;;;;;;;;;913451;isc-gem
1917;5;2;1;21;34.97;-28.189;-177.98;122.2;25.5;132.3;D;35;25;C;6.25;mw;0.57;C;p;;;;;;;;;;;;;;;;;913485;isc-gem
1917;5;9;19;32;37.13;-21.404;171.738;189;22.5;132.5;D;15;25;C;6.21;mw;0.92;D;p;;;;;;;;;;;;;;;;;913498;isc-gem
1917;5;9;20;28;57.33;-28.6;-175.9;;;;D;15;12.4;C;6.24;mw;0.36;C;p;;;;;;;;;;;;;;;;;913499;isc-gem
1917;5;12;15;34;21.89;42.443;12.629;14.8;7.9;111.4;C;15;5.8;C;5.08;mw;0.42;D;p;;;;;;;;;;;;;;;;;913503;isc-gem
1917;5;14;6;57;14.07;71.594;0.181;46.2;21.7;120.4;C;10;25;C;5.24;mw;0.2;D;p;;;;;;;;;;;;;;;;;913504;isc-gem
1917;5;17;19;6;37.57;35.073;138.086;73;17.4;150.3;C;20;6.5;C;;mw;;D;;;;;;;;;;;;;;;;;;913506;isc-gem
1917;5;18;19;5;27.67;-13.502;-170.877;156.3;25.8;143.7;D;15;25;C;6.22;mw;0.2;C;p;;;;;;;;;;;;;;;;;913507;isc-gem
1917;5;28;12;1;45.48;12.77;123.047;;;;D;15;11.7;C;5.96;mw;0.32;C;p;;;;;;;;;;;;;;;;;913514;isc-gem
1917;5;31;6;5;55.89;33.05;143.561;61.4;20.1;135.8;D;15;25;C;5.99;mw;0.32;C;p;;;;;;;;;;;;;;;;;913516;isc-gem
1917;6;3;19;32;16.88;58.155;-157.231;109.9;45.7;83.8;D;35;8.3;C;5.91;mw;0.2;C;p;;;;;;;;;;;;;;;;;913521;isc-gem
1917;6;6;3;58;1.63;-30.547;-173.122;57.5;21.9;173;D;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913526;isc-gem
1917;6;6;15;49;5.66;-30.45;-177.363;129.7;35.8;143.4;D;35;12.7;C;5.95;mw;0.2;C;p;;;;;;;;;;;;;;;;;913528;isc-gem
1917;6;13;12;15;56.86;35.508;26.428;30;16.8;17.4;D;15;15.4;C;5.27;mw;0.2;D;p;;;;;;;;;;;;;;;;;913536;isc-gem
1917;6;14;13;20;24.94;38.131;145.172;58.2;23.6;109.6;D;15;14.1;C;5.8;mw;0.2;C;p;;;;;;;;;;;;;;;;;913538;isc-gem
1917;6;16;12;23;15.53;43.84;-19.201;163.3;26.3;138;D;10;25;C;5.43;mw;0.2;D;p;;;;;;;;;;;;;;;;;913539;isc-gem
1917;6;18;22;11;11.71;-3.471;141.782;130.5;34.3;126.1;D;35;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913543;isc-gem
1917;6;25;13;8;30.87;38.433;20.296;35.5;8.1;28;C;15;7.4;C;5.25;mw;0.2;D;p;;;;;;;;;;;;;;;;;913547;isc-gem
1917;6;28;13;55;7.65;-16.1;-171.6;;;;D;15;25;C;6.16;mw;0.9;D;p;;;;;;;;;;;;;;;;;913550;isc-gem
1917;6;29;16;6;44.07;20.525;-112.343;62.4;14.8;84.4;D;15;25;C;6.06;mw;0.39;C;p;;;;;;;;;;;;;;;;;913552;isc-gem
1917;7;8;1;59;38.56;41.928;13.192;16.1;9.2;138.3;C;15;6.1;C;;mw;;D;;;;;;;;;;;;;;;;;;913562;isc-gem
1917;7;11;3;23;50.1;44.756;24.734;41.9;13.2;58.2;D;10;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913565;isc-gem
1917;7;11;13;52;2.62;42.987;32.332;22.1;12.6;98.1;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913566;isc-gem
1917;7;11;22;41;37.39;-13.837;-175.586;375.9;71;67.8;D;15;25;C;6.37;mw;0.52;C;p;;;;;;;;;;;;;;;;;913567;isc-gem
1917;7;12;11;42;7.81;-7.461;155.303;99.2;15.6;82.2;D;35;14.6;C;6.12;mw;0.2;B;p;;;;;;;;;;;;;;;;;913568;isc-gem
1917;7;16;18;16;8.79;54.537;160.626;245.5;57.2;69.3;D;35;23.6;C;5.95;mw;0.22;C;p;;;;;;;;;;;;;;;;;913573;isc-gem
1917;7;27;2;51;50.3;-30.984;-70.062;18.9;17;142.9;C;115;28.9;C;;mw;;D;;;;;;;;;;;;;;;;;;913580;isc-gem
1917;7;29;1;57;10.36;41.264;142.969;126.6;19.7;97.7;D;15;11.9;C;5.73;mw;0.2;C;p;;;;;;;;;;;;;;;;;913583;isc-gem
1917;7;31;3;13;34.21;-2.772;141.894;54.8;13.2;70.6;C;25;11.5;C;;mw;;D;;;;;;;;;;;;;;;;;;913595;isc-gem
1917;7;31;3;23;9.08;42.226;130.205;14.1;12.3;53.1;C;460;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913596;isc-gem
1917;8;6;16;8;3.16;-41.723;178.185;148.3;26.9;4.5;D;15;25;C;5.82;mw;0.2;C;p;;;;;;;;;;;;;;;;;913602;isc-gem
1917;8;7;15;54;49.92;-1.534;132.831;47.1;21.2;59.8;D;35;25;C;5.91;mw;0.5;C;p;;;;;;;;;;;;;;;;;913605;isc-gem
1917;8;30;4;7;24.11;-7.359;127.624;14.7;9.3;46.8;B;140;16.5;C;;mw;;D;;;;;;;;;;;;;;;;;;913646;isc-gem
1917;9;6;21;28;9.15;45.754;10.633;12.4;8;168.1;D;15;6.1;C;;mw;;D;;;;;;;;;;;;;;;;;;913651;isc-gem
1917;9;7;22;22;45.91;14.144;123.367;64.8;36.3;162.7;D;15;22.4;C;5.95;mw;0.27;C;p;;;;;;;;;;;;;;;;;913652;isc-gem
1917;9;18;21;54;18.71;51.35;-167.472;89.5;60.4;85.9;D;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;913656;isc-gem
1917;9;20;2;50;15.35;-19.772;171.728;168.7;23.6;124.2;D;15;25;C;6.19;mw;0.2;B;p;;;;;;;;;;;;;;;;;913657;isc-gem
1917;10;6;4;1;0.16;40.215;19.96;19.9;7.5;38;C;10;6.6;C;5.21;mw;0.2;D;p;;;;;;;;;;;;;;;;;913664;isc-gem
1917;10;6;4;47;59.26;40.359;20.171;31.2;6.8;36.7;C;10;6.5;C;5.42;mw;0.47;D;p;;;;;;;;;;;;;;;;;913665;isc-gem
1917;10;18;18;58;39.26;39.904;19.837;21.6;6.1;41.6;C;10;6.6;C;5.39;mw;0.21;D;p;;;;;;;;;;;;;;;;;913673;isc-gem
1917;10;22;7;20;5.4;5.78;-77.704;37.8;20.7;24.3;C;15;8.1;C;;mw;;D;;;;;;;;;;;;;;;;;;913677;isc-gem
