eventID;Agency;catalog;year;month;day;hour;minute;second;latitude;longitude;Depth;magnitude;magType;catalog
;OSC013;SARA;1961;4;17;20;35;10;-20.9;-68.4;119;5.96;Mw;sara
;CERES995;SARA;1961;4;19;11;3;45.9;-18.8;-67.4;60;5.54;Mw;sara
;CERES995;SARA;1961;4;22;16;10;47;8.2;-71;0;5.96;Mw;sara
;CERES995;SARA;1961;4;27;7;40;54;9.8;-69.5;0;6.22;Mw;sara
;CERES995;SARA;1961;4;28;8;40;26.5;-22;-62.9;82;5.37;Mw;sara
;CERES995;SARA;1961;4;28;8;42;55.9;-21.9;-68;123;5.11;Mw;sara
;CERES995;SARA;1961;5;8;18;32;3;-10.9;-75.1;60;5.62;Mw;sara
;ISCGE013;SARA;1961;5;8;19;23;40.18;-24.699;-70.483;35;5.85;Mw;sara
;ISCGE013;SARA;1961;5;11;8;38;30.13;-37.439;-72.848;25;6.07;Mw;sara
;CERES995;SARA;1961;5;21;8;34;0;-10.8;-77.9;80;6.13;Mw;sara
;CERES995;SARA;1961;5;;;;;-8.28;-35.96;;2.87;Mw;sara
;CERES995;SARA;1961;6;2;18;26;12.6;-3;-80.4;37;6.3;Mw;sara
;CERES995;SARA;1961;6;3;4;21;56;-18.1;-70.3;60;5.28;Mw;sara
;CERES995;SARA;1961;6;11;;;;-22.05;-44.97;;2.87;Mw;sara
;SGC014;SARA;1961;6;16;5;33;;8.82;-73.41;114;6.52;Mw;sara
;CERES995;SARA;1961;6;16;7;8;16.5;-41.3;-74.5;17;6.02;Mw;sara
;FUN014;SARA;1961;6;16;7;19;40;11.1;-62.3;100;5.29;Mw;sara
;CERES995;SARA;1961;6;16;15;46;3;-21.9;-68.4;89;6.09;Mw;sara
;CERES995;SARA;1961;6;17;10;56;30;-12;-75.3;29;5.42;Mw;sara
;CERES995;SARA;1961;6;25;10;58;18.5;11.3;-74.7;33;4.89;Mw;sara
;CERES995;SARA;1961;6;25;19;32;14.4;-37.9;-73.3;124;5.09;Mw;sara
;FUN014;SARA;1961;6;30;16;41;57;11.9;-59.1;;6.09;Mw;sara
;CERES995;SARA;1961;7;1;13;10;40;-15.3;-74.8;68;5.76;Mw;sara
;CERES995;SARA;1961;7;3;14;49;30;-8.7;-79.1;57;5.71;Mw;sara
;FUN014;SARA;1961;7;7;12;12;18;9.8;-62.9;;5.96;Mw;sara
;CERES995;SARA;1961;7;8;5;49;2;-6.2;-77.1;15;5.71;Mw;sara
;CERES995;SARA;1961;7;9;9;0;0;11.42;-69.68;0;4.93;Mw;sara
;CERES995;SARA;1961;7;10;3;49;56.4;-19.3;-68.4;117;5.62;Mw;sara
;OSC013;SARA;1961;7;20;13;18;4;-20.8;-64.7;128;5.11;Mw;sara
;CERES995;SARA;1961;7;24;1;53;29.9;-2.1;-79.4;33;6.3;Mw;sara
;CERES995;SARA;1961;7;24;2;7;18.6;-1.6;-78.3;30;6.47;Mw;sara
;CERES995;SARA;1961;7;28;1;5;34;-2.1;-77.15;165;6.32;Mw;sara
;CERES995;SARA;1961;8;5;9;27;45.5;-18.9;-68.2;113;5.11;Mw;sara
;OSC013;SARA;1961;8;12;13;5;44;-21.3;-67;202;5.2;Mw;sara
;CERES995;SARA;1961;8;13;18;22;50.3;-19.3;-67.9;218;4.94;Mw;sara
;CERES995;SARA;1961;8;17;17;49;43;-17.4;-72.7;46;5.54;Mw;sara
;ISCGE013;SARA;1961;8;19;5;9;52.01;-10.75;-70.775;612.2;7.6;Mw;sara
;CERES995;SARA;1961;8;20;9;10;11;-11.5;-70.6;630;6.05;Mw;sara
;CERES995;SARA;1961;8;28;6;28;19;-15.2;-70.2;185;5.28;Mw;sara
;CERES995;SARA;1961;8;30;3;35;2.7;5.8;-34.4;33;5.15;Mw;sara
;CERES995;SARA;1961;8;30;3;45;28;-3.9;-77.8;33;5.45;Mw;sara
;ISCGE013;SARA;1961;8;31;1;48;40.29;-10.688;-70.925;597.5;7.2;Mw;sara
;ENGV002;SARA;1961;8;31;1;57;9.63;-10.339;-70.997;600.7;7.24;Mw;sara
;FUN014;SARA;1961;9;3;12;38;40;9.8;-62.5;;6.52;Mw;sara
;FUN014;SARA;1961;9;11;22;15;4;11.26;-62.3;124;6.16;Mw;sara
;CERES995;SARA;1961;9;12;11;18;25;-11.1;-70.6;543;5.54;Mw;sara
;CERES995;SARA;1961;9;13;21;19;19.9;-41.7;-75.2;40;7.01;Mw;sara
;OSC013;SARA;1961;9;19;2;25;49;-20.5;-62.9;580;5.88;Mw;sara
;FUN014;SARA;1961;9;26;15;52;9;11.9;-59.7;;6.02;Mw;sara
;OSC013;SARA;1961;9;26;22;31;59;-20.6;-67.3;242;5.2;Mw;sara
;CERES995;SARA;1961;10;3;20;35;54;0.4;-63;;4.08;Mw;sara
;CERES995;SARA;1961;10;7;8;15;10;-21.3;-68.4;144;6.3;Mw;sara
;CERES995;SARA;1961;10;7;9;55;55.4;-0.4;-80.4;56;5.08;Mw;sara
;CERES995;SARA;1961;10;11;12;28;35;-13.3;-75.5;137;5.28;Mw;sara
;FUN014;SARA;1961;10;12;14;9;32;10.5;-63;50;6.32;Mw;sara
;CERES995;SARA;1961;10;14;21;18;3.4;-0.9;-80.4;25;5.45;Mw;sara
;ISCGE013;SARA;1961;10;18;16;51;58.8;-36.738;-73.238;20;6.56;Mw;sara
;CERES995;SARA;1961;10;19;8;31;29.3;-36.9;-72.7;61;6.32;Mw;sara
;ISCGE013;SARA;1961;10;23;0;8;39.05;-60.279;-34.008;15;6.21;Mw;sara
;CERES995;SARA;1961;10;26;21;56;16.5;6.9;-73.1;154;5.42;Mw;sara
;CERES995;SARA;1961;11;8;19;30;0;-13.98;-71.9;20;6.23;Mw;sara
;CERES995;SARA;1961;11;9;4;19;42;-22.9;-67.9;84;6.32;Mw;sara
;CERES995;SARA;1961;11;10;2;7;34;-14.3;-71.9;68;5.54;Mw;sara
;FUN014;SARA;1961;11;21;6;38;45;9.9;-63.3;;6.22;Mw;sara
;FUN014;SARA;1961;11;21;8;3;35;9.5;-64.1;;6.42;Mw;sara
;CERES995;SARA;1961;11;23;11;17;27.7;-5.6;-80.3;61;6.05;Mw;sara
;CERES995;SARA;1961;11;29;20;38;9.2;-7.2;-76.4;33;5.79;Mw;sara
;CERES995;SARA;1961;12;4;16;12;12;0.3;-78.3;33;6.47;Mw;sara
;CERES995;SARA;1961;12;9;3;58;55.4;-14.9;-75.7;39;6.81;Mw;sara
;ISCGE013;SARA;1961;12;9;11;18;12.34;-43.789;-75.84;25;6.66;Mw;sara
;FUN014;SARA;1961;12;10;21;36;1;12.1;-59.2;50;5.49;Mw;sara
;FUN014;SARA;1961;12;12;11;18;19.4;11.53;-59.87;76;6.02;Mw;sara
;SGC014;SARA;1961;12;20;8;25;;5.4;-75.5;163;6.81;Mw;sara
;CERES995;SARA;1961;12;23;14;36;27.1;6.4;-73.4;197;5.22;Mw;sara
;CERES995;SARA;1961;12;24;17;15;44;-5.8;-81;33;6.16;Mw;sara
;CERES995;SARA;1961;12;24;23;43;19.2;-38.3;-74.6;31;6.02;Mw;sara
;FUN014;SARA;1961;12;25;8;31;59.5;12.74;-60.18;0;5.82;Mw;sara
;CERES995;SARA;1962;1;1;13;24;41.9;6.9;-73;176;4.82;Mw;sara
;CERES995;SARA;1962;1;7;22;0;34.4;-37.7;-71.1;129;5.09;Mw;sara
;CERES995;SARA;1962;1;7;22;0;34.4;-37.7;-71.1;129;5.09;Mw;sara
;OSC013;SARA;1962;1;10;2;55;1;-17.1;-68;208;4.86;Mw;sara
;FUN014;SARA;1962;1;16;23;33;18;10.1;-62.2;25;6.02;Mw;sara
;CERES995;SARA;1962;1;17;2;27;44;-22.93;-43.23;;3.11;Mw;sara
;CERES995;SARA;1962;1;24;3;1;19.2;-21.6;-66.7;219;5.54;Mw;sara
;CERES995;SARA;1962;2;3;21;38;17.7;6.8;-73;160;4.89;Mw;sara
;ISCGE013;SARA;1962;2;14;6;36;6.35;-37.845;-72.885;30;7.1;Mw;sara
;GOMAL015;SARA;1962;2;18;12;25;16.9;6.352;-74.655;47;6.05;Mw;sara
;CERES995;SARA;1962;2;18;23;8;41.6;-23.3;-70;128;5.82;Mw;sara
;CERES995;SARA;1962;2;18;23;25;20.1;-0.6;-91.7;33;5.08;Mw;sara
;CERES995;SARA;1962;2;27;0;4;43;-6.2;-77;61;5.71;Mw;sara
;ISCGE013;SARA;1962;2;27;12;40;47.53;-37.732;-73.053;25;6.2;Mw;sara
;OSC013;SARA;1962;2;27;14;3;31;-18.9;-68.4;188;5.71;Mw;sara
;CERES995;SARA;1962;3;1;20;38;31.1;-38;-74;25;5.88;Mw;sara
;CERES995;SARA;1962;3;4;0;41;42;-10.6;-75.2;33;6.52;Mw;sara
;ISCGE013;SARA;1962;3;17;20;47;35.21;10.767;-43.255;10;7.3;Mw;sara
;CERES995;SARA;1962;3;19;21;4;16;-16.8;-73.5;33;5.03;Mw;sara
;CERES995;SARA;1962;3;22;20;50;36;-14.9;-70.7;119;5.03;Mw;sara
;ISCGE013;SARA;1962;3;26;16;32;46.56;-40.532;-73.986;30.9;6.17;Mw;sara
;CERES995;SARA;1962;4;11;23;21;26.3;-0.2;-91.5;25;6.47;Mw;sara
;ISCGE013;SARA;1962;4;18;19;14;42.43;-9.941;-78.933;49.4;6.38;Mw;sara
;ISCGE013;SARA;1962;5;3;3;34;54.97;-60.277;-33.774;15;5.93;Mw;sara
;CERES995;SARA;1962;5;4;23;8;5.3;-0.9;-80.1;74;6.3;Mw;sara
;ISCGE013;SARA;1962;5;6;19;0;14.84;-60.159;-34.137;21.5;6.51;Mw;sara
;CERES995;SARA;1962;5;25;21;28;28.1;-24.3;-65.2;69;6.22;Mw;sara
;FUN014;SARA;1962;6;14;3;45;5;9.4;-72.7;75;5.76;Mw;sara
;CERES995;SARA;1962;6;14;20;18;6;-1.9;-76.9;160;6.22;Mw;sara
;CERES995;SARA;1962;6;15;6;30;35.7;-20.5;-70.6;33;5.42;Mw;sara
;SGC014;SARA;1962;6;25;18;58;35.6;14.5;-82.4;25;5.49;Mw;sara
;CERES995;SARA;1962;7;15;14;43;50;-9.3;-78.9;80;5.88;Mw;sara
;ISCGE013;SARA;1962;7;17;5;32;11.12;-42.939;-75.748;20;5.79;Mw;sara
;CERES995;SARA;1962;7;25;6;5;15;-14.3;-75.5;100;5.11;Mw;sara
;CERES995;SARA;1962;7;25;6;55;56;-16.3;-75;33;5.2;Mw;sara
;CERES995;SARA;1962;7;30;6;58;35.6;-2.5;-77;146;6.71;Mw;sara
;SGC014;SARA;1962;7;30;15;18;;5.4;-75.9;69;6.81;Mw;sara
;OSC013;SARA;1962;7;31;11;25;3;-19.4;-66.7;267;5.62;Mw;sara
;ISCGE013;SARA;1962;8;3;8;56;21.38;-23.167;-67.914;124.8;6.8;Mw;sara
;CERES995;SARA;1962;8;9;0;21;10.7;-22.4;-70;160;5.09;Mw;sara
;CERES995;SARA;1962;8;9;4;21;55.4;6.7;-73.1;180;5.31;Mw;sara
;ISCGE013;SARA;1962;8;13;6;35;56.67;2.131;-83.476;10;5.95;Mw;sara
;CERES995;SARA;1962;8;19;0;23;3.9;-19.9;-66.9;240;5.28;Mw;sara
;CERES995;SARA;1962;8;19;23;12;53;-26.7;-70.3;65;5.35;Mw;sara
;FUN014;SARA;1962;9;6;2;26;28.4;12.33;-62.04;165;5.69;Mw;sara
;CERES995;SARA;1962;9;12;20;10;0;-1.04;-78.59;;5.82;Mw;sara
;CERES995;SARA;1962;9;13;14;34;55.89;11.435;-60.681;14.3;5.15;Mw;sara
;OSC013;SARA;1962;9;15;11;18;23;-20.4;-68.1;33;5.54;Mw;sara
;CERES995;SARA;1962;9;20;9;25;26;-15.5;-76.1;33;5.11;Mw;sara
;CERES995;SARA;1962;9;22;16;45;31;-15.5;-73.1;137;5.11;Mw;sara
;CERES995;SARA;1962;9;27;7;50;28.3;-17.9;-64.9;120;5.2;Mw;sara
;OSC013;SARA;1962;9;27;12;30;53;-18.4;-68.7;59;5.37;Mw;sara
;SGC014;SARA;1962;9;28;18;56;6.8;5.101;-76.221;97;5.89;Mw;sara
;CERES995;SARA;1962;9;29;5;21;49.6;-20;-68;26;5.96;Mw;sara
;CERES995;SARA;1962;9;29;7;58;20;-17.1;-70.5;33;6.52;Mw;sara
;ISCGE013;SARA;1962;9;29;15;17;49.07;-27.089;-63.311;573;6.42;Mw;sara
;CERES995;SARA;1962;10;4;22;47;46.3;4.2;-75.8;166;5.09;Mw;sara
;CERES995;SARA;1962;10;4;22;47;46.3;4.2;-75.8;166;5.09;Mw;sara
;CERES995;SARA;1962;10;10;20;53;34.5;-34.9;-70.1;137;6.3;Mw;sara
;CERES995;SARA;1962;10;11;5;41;10;-6.5;-81;33;6.3;Mw;sara
;CERES995;SARA;1962;10;20;6;33;29;-17.2;-69.7;153;5.2;Mw;sara
;CERES995;SARA;1962;10;29;10;38;30.01;11.084;-62.002;52;4.88;Mw;sara
;ISCGE013;SARA;1962;11;4;22;53;35.79;-43.271;-75.762;20;6.07;Mw;sara
;CERES995;SARA;1962;11;6;12;23;22.7;-4;-79.8;84;6.22;Mw;sara
;CERES995;SARA;1962;11;8;20;33;42;7;-73.5;;5.2;Mw;sara
;CERES995;SARA;1962;11;11;3;52;19.4;-1.2;-78.8;59;6.61;Mw;sara
;ISCGE013;SARA;1962;11;11;22;14;19.95;-43.198;-75.773;20;6.1;Mw;sara
;CERES995;SARA;1962;11;15;4;7;29.9;7.1;-73.2;40;4.89;Mw;sara
;ISCGE013;SARA;1962;11;15;23;25;17.12;-8.835;-80.135;35;6.1;Mw;sara
;BEAAL010;SARA;1962;11;16;;;;-1.16;-78.65;;5.9;Mw;sara
;CERES995;SARA;1962;11;24;7;31;45.25;10.693;-62.681;11;5.71;Mw;sara
;CERES995;SARA;1962;12;4;7;23;4.2;-21.8;-65.6;300;5.28;Mw;sara
;CERES995;SARA;1962;12;8;18;0;39.1;-23.7;-69.1;84;6.91;Mw;sara
;ISCGE013;SARA;1962;12;8;21;27;22.37;-25.802;-63.21;588.7;7.15;Mw;sara
;FUN014;SARA;1962;12;21;0;43;55;11.1;-61.4;80;5.55;Mw;sara
;SGC014;SARA;1962;12;21;21;27;51.3;-1.04;-80.921;25;5.96;Mw;sara
;CERES995;SARA;1962;12;24;17;43;5;-8.4;-78.7;80;5.03;Mw;sara
;CERES995;SARA;1962;12;28;8;6;51;9.87;-61.19;59;6.16;Mw;sara
;ISCGE013;SARA;1962;12;29;10;41;7.12;-20.105;-69.927;50;6.2;Mw;sara
;CERES995;SARA;1963;1;1;4;5;27.5;6.9;-73.1;150;5.35;Mw;sara
;CERES995;SARA;1963;1;1;12;50;25.6;6.9;-73;33;4.88;Mw;sara
;CERES995;SARA;1963;1;4;21;17;10;6.9;-73.1;160;5.02;Mw;sara
;CERES995;SARA;1963;1;4;21;17;10;6.9;-73.1;160;5.02;Mw;sara
;ISCGE013;SARA;1963;1;11;12;12;17.96;-45.023;-75.852;20;5.96;Mw;sara
;CERES995;SARA;1963;1;12;3;40;33.1;4.7;-76.7;84;5.96;Mw;sara
;CERES995;SARA;1963;1;16;3;52;56.1;7.5;-74.5;33;4.89;Mw;sara
;CERES995;SARA;1963;1;16;15;9;11.4;-23.9;-67.7;109;5.02;Mw;sara
;CERES995;SARA;1963;1;16;20;20;51;-3.9;-76.8;102;5.96;Mw;sara
;CERES995;SARA;1963;1;17;19;30;59;-8.3;-75.1;124;5.71;Mw;sara
;CERES995;SARA;1963;1;24;2;52;9;8.35;-60.93;52;4.82;Mw;sara
;ISCGE013;SARA;1963;2;5;20;39;21.62;-38.437;-73.443;25;6.4;Mw;sara
;ISCGE013;SARA;1963;2;6;1;21;30.2;-38.459;-73.465;25;6.05;Mw;sara
;CERES995;SARA;1963;2;6;21;43;24;-28.3;-70.9;12;5.28;Mw;sara
;FUN014;SARA;1963;2;14;8;50;32;9.8;-62.8;;5.49;Mw;sara
;CERES995;SARA;1963;2;16;21;32;22;-8.5;-80.1;33;5.11;Mw;sara
;SGC014;SARA;1963;2;20;14;51;15.8;6.8;-73.3;127;5.35;Mw;sara
;CERES995;SARA;1963;2;23;7;2;37.9;-44.8;-76;33;5.2;Mw;sara
;CERES995;SARA;1963;2;24;5;38;19;-15.1;-72.5;97;5.28;Mw;sara
;CERES995;SARA;1963;2;25;8;8;18.5;-28.1;-65.6;20;5.54;Mw;sara
;CERES995;SARA;1963;2;26;23;23;17.3;-38.5;-70.4;61;5.11;Mw;sara
;CERES995;SARA;1963;2;27;11;0;42;-15.1;-73.6;105;5.45;Mw;sara
;SGC014;SARA;1963;3;2;19;41;55.1;6.8;-73;165;5.35;Mw;sara
;ISCGE013;SARA;1963;3;4;15;43;3.43;-4.585;-81.774;15;6.07;Mw;sara
;CERES995;SARA;1963;3;4;18;31;51;-15.8;-75.3;40;5.2;Mw;sara
;CERES995;SARA;1963;3;5;1;47;28;9.9;-71.1;0;5.79;Mw;sara
;ISCGE013;SARA;1963;3;5;7;5;1.34;-4.695;-81.541;15;5.94;Mw;sara
;ISCGE013;SARA;1963;3;7;12;16;28.57;-44.267;-76.223;19.2;6.19;Mw;sara
;ISCGE013;SARA;1963;3;10;10;51;49.4;-30.038;-71.612;50;5.6;Mw;sara
;SGC014;SARA;1963;3;11;11;30;15.7;5.1;-76.5;88;5.42;Mw;sara
;OSC013;SARA;1963;3;27;3;38;6;-21.1;-67.5;234;5.54;Mw;sara
;SGC014;SARA;1963;3;27;12;31;51.9;6.8;-73;176;5.09;Mw;sara
;SGC014;SARA;1963;3;27;13;15;35.1;6.8;-73.1;165;5.09;Mw;sara
;SGC014;SARA;1963;3;30;9;23;13.9;-1.5;-77.7;154;5.09;Mw;sara
;CERES995;SARA;1963;3;30;;;;-5.69;-36.24;;4.69;Mw;sara
;CERES995;SARA;1963;3;31;4;45;59;-6.6;-81.2;31;5.45;Mw;sara
;CERES995;SARA;1963;3;31;5;51;0;-10.8;-78.5;32;5.71;Mw;sara
;OSC013;SARA;1963;3;31;16;40;50;-21.5;-66.8;234;5.54;Mw;sara
;SGC014;SARA;1963;4;2;0;57;45.4;6.9;-73.1;159;5.49;Mw;sara
;SGC014;SARA;1963;4;4;6;7;21.4;3.9;-75;33;5.35;Mw;sara
;CERES995;SARA;1963;4;8;1;49;19;11.4;-62.6;95;4.94;Mw;sara
;FUN014;SARA;1963;4;9;3;46;56;10.8;-62.6;50;5.35;Mw;sara
;SGC014;SARA;1963;4;10;6;56;33.3;6.9;-73.1;152;5.49;Mw;sara
;CERES995;SARA;1963;4;10;18;32;30.7;-36.4;-72.8;45;5.09;Mw;sara
;ISCGE013;SARA;1963;4;13;2;20;59.7;-6.254;-76.539;119.8;6.5;Mw;sara
;CERES995;SARA;1963;4;13;7;51;43.3;-32;-68.4;33;4.88;Mw;sara
;CERES995;SARA;1963;4;15;5;40;43.4;-23.8;-69;112;5.28;Mw;sara
;CERES995;SARA;1963;4;19;6;20;16.8;-32.7;-72;33;5.11;Mw;sara
;CERES995;SARA;1963;4;20;16;55;53.6;-22.7;-66.2;247;5.11;Mw;sara
;OSC013;SARA;1963;4;24;7;10;13;-20.9;-66.4;164;5.54;Mw;sara
;CERES995;SARA;1963;4;28;21;57;28;-24.2;-68.7;82;5.2;Mw;sara
;CERES995;SARA;1963;4;30;18;43;7;-8.3;-80;9;5.03;Mw;sara
;OSC013;SARA;1963;4;30;23;50;26;-22.2;-66.9;95;5.03;Mw;sara
;OSC013;SARA;1963;4;30;23;50;26;-22.2;-66.9;95;5.03;Mw;sara
;SGC014;SARA;1963;5;2;13;5;26.8;6.7;-72.8;178;5.09;Mw;sara
;SGC014;SARA;1963;5;4;4;41;16;4.2;-74.1;35;5.42;Mw;sara
;CERES995;SARA;1963;5;5;15;17;2.1;-24.8;-69.6;53;5.62;Mw;sara
;CERES995;SARA;1963;5;7;16;23;11.8;-22.1;-68.7;112;5.88;Mw;sara
;SGC014;SARA;1963;5;7;18;0;23.4;12.1;-72.2;58;5.42;Mw;sara
;CERES995;SARA;1963;5;8;13;56;27.4;-58.8;-62.4;35;5.62;Mw;sara
;FUN014;SARA;1963;5;9;12;49;57;11.3;-62.6;50;5.15;Mw;sara
;CERES995;SARA;1963;5;10;13;5;22;-8;-74.4;143;6.81;Mw;sara
;ISCGE013;SARA;1963;5;10;22;22;44.06;-2.188;-77.623;20;6.6;Mw;sara
;SGC014;SARA;1963;5;13;1;32;38.6;6.9;-73.3;145;5.42;Mw;sara
;CERES995;SARA;1963;5;15;2;17;59.3;-45.1;-76.7;33;5.11;Mw;sara
;SGC014;SARA;1963;5;16;1;14;29.8;7.1;-73.1;127;5.35;Mw;sara
;CERES995;SARA;1963;5;17;14;11;5;-14.1;-73.9;94;5.37;Mw;sara
;CERES995;SARA;1963;5;18;4;4;24.9;-29.7;-68.9;28;5.11;Mw;sara
;CERES995;SARA;1963;5;18;5;33;26.7;-29.7;-68.6;42;5.37;Mw;sara
;ISCGE013;SARA;1963;5;19;1;3;5.99;-46.525;-75.302;20;6.4;Mw;sara
;CERES995;SARA;1963;5;19;23;31;25.3;-17.7;-69.4;137;6.39;Mw;sara
;SGC014;SARA;1963;5;20;13;22;8.9;1.1;-77.6;148;5.35;Mw;sara
;CERES995;SARA;1963;5;23;3;57;43.8;-1.6;-80.8;90;5.03;Mw;sara
;CERES995;SARA;1963;5;23;3;57;43.8;-1.6;-80.8;90;5.03;Mw;sara
;CERES995;SARA;1963;5;25;0;14;38.1;-21;-69.1;113;5.37;Mw;sara
;CERES995;SARA;1963;5;25;1;50;58;-23.6;-66.8;216;4.86;Mw;sara
;LEYAL009;SARA;1963;5;25;7;56;0;-24.2;-66.8;185;5.35;Mw;sara
;CERES995;SARA;1963;5;26;12;43;46;-16.9;-72.4;47;5.03;Mw;sara
;CERES995;SARA;1963;5;26;19;13;39;-5.5;-81.2;33;5.03;Mw;sara
;SGC014;SARA;1963;5;28;8;22;45;6.9;-73;149;5.35;Mw;sara
;SGC014;SARA;1963;5;30;1;56;47.1;6.6;-73;174;5.35;Mw;sara
;CERES995;SARA;1963;5;31;4;39;14.8;-17.9;-68.3;57;5.11;Mw;sara
;SGC014;SARA;1963;6;2;22;26;20.4;8.3;-74.8;34;5.55;Mw;sara
;SGC014;SARA;1963;6;3;11;31;49.9;5.313;-73.057;15;5.96;Mw;sara
;CERES995;SARA;1963;6;3;12;44;3.9;-29.9;-66.8;245;4.82;Mw;sara
;CERES995;SARA;1963;6;7;0;20;51.8;-24.1;-67;180;5.45;Mw;sara
;SGC014;SARA;1963;6;8;12;46;4.2;6.9;-73.2;140;5.49;Mw;sara
;SGC014;SARA;1963;6;11;18;34;30.6;4.9;-77.5;33;5.42;Mw;sara
;CERES995;SARA;1963;6;13;16;59;4.8;-33.5;-72.2;38;5.2;Mw;sara
;CERES995;SARA;1963;6;21;12;13;13;-4.9;-81.2;45;5.45;Mw;sara
;CERES995;SARA;1963;6;22;16;21;29.9;-31;-68.3;129;4.86;Mw;sara
;SGC014;SARA;1963;6;26;14;23;7.8;6.8;-73.1;142;5.49;Mw;sara
;SGC014;SARA;1963;6;30;15;33;53.4;7.4;-72.9;103;5.35;Mw;sara
;CERES995;SARA;1963;7;2;2;52;53;-2.4;-77.8;33;4.94;Mw;sara
;SGC014;SARA;1963;7;4;8;3;47.6;7.5;-76.9;41;5.35;Mw;sara
;ISCGE013;SARA;1963;7;5;5;48;16.37;-11.605;-77.543;61.2;5.77;Mw;sara
;SGC014;SARA;1963;7;8;21;2;56.9;6.8;-73;166;5.35;Mw;sara
;CERES995;SARA;1963;7;9;18;21;39;10.5;-66.9;0;5.11;Mw;sara
;LEYAL009;SARA;1963;7;9;18;56;0;-29.1;-68.1;33;5.09;Mw;sara
;SGC014;SARA;1963;7;11;14;18;29.5;6.8;-72.9;164;5.35;Mw;sara
;SGC014;SARA;1963;7;12;6;43;51.5;7;-73.2;127;5.49;Mw;sara
;CERES995;SARA;1963;7;12;23;37;50.6;3.9;-74.9;40;4.82;Mw;sara
;ISCGE013;SARA;1963;7;14;5;41;47.32;10.413;-62.737;30;5.79;Mw;sara
;CERES995;SARA;1963;7;14;6;40;10.77;10.331;-62.427;46.9;4.94;Mw;sara
;CERES995;SARA;1963;7;14;9;8;32.7;-31.7;-69.1;110;5.96;Mw;sara
;SGC014;SARA;1963;7;15;0;31;50.4;4.4;-77.5;47;5.42;Mw;sara
;OSC013;SARA;1963;7;18;11;15;11;-22.5;-67;258;4.94;Mw;sara
;CERES995;SARA;1963;7;19;4;12;10.3;7.1;-33.6;33;4.56;Mw;sara
;SGC014;SARA;1963;7;25;7;4;23.9;6.707;-72.998;162.3;5.96;Mw;sara
;CERES995;SARA;1963;7;26;23;48;26;-9.7;-78.5;62;5.2;Mw;sara
;CERES995;SARA;1963;7;29;10;36;26.4;-34.1;-70.4;33;5.11;Mw;sara
;CERES995;SARA;1963;7;29;22;55;15.9;10.292;-62.4;61.7;5.02;Mw;sara
;ISCGE013;SARA;1963;8;3;10;21;35.81;7.367;-35.877;15;6.9;Mw;sara
;CERES995;SARA;1963;8;4;12;7;26;-4.25;-81.13;57;5.03;Mw;sara
;CERES995;SARA;1963;8;5;8;46;59;-9.9;-79;31;5.11;Mw;sara
;CERES995;SARA;1963;8;6;9;28;30;-38.1;-72.3;96;5.11;Mw;sara
;SGC014;SARA;1963;8;11;6;30;36.5;-1;-78.9;33;5.35;Mw;sara
;LEYAL009;SARA;1963;8;11;10;3;0;-38.1;-73.1;60;5.29;Mw;sara
;CERES995;SARA;1963;8;12;1;5;34.1;-32.5;-71.1;92;5.03;Mw;sara
;CERES995;SARA;1963;8;14;14;32;36.7;-22.3;-68.7;120;5.37;Mw;sara
;SGC014;SARA;1963;8;15;0;47;5;2.8;-76.1;33;5.42;Mw;sara
;ISCGE013;SARA;1963;8;15;17;25;10.63;-13.866;-69.414;550;7.67;Mw;sara
;CERES995;SARA;1963;8;17;20;56;41.7;-20.3;-67.4;33;4.94;Mw;sara
;SGC014;SARA;1963;8;18;10;18;10;7.5;-74.1;33;5.35;Mw;sara
;SGC014;SARA;1963;8;20;13;19;50.3;4.1;-76.5;59;5.49;Mw;sara
;SGC014;SARA;1963;8;20;20;14;31.4;0;-80.9;64;5.35;Mw;sara
;SGC014;SARA;1963;8;21;5;6;44.5;6.7;-72.8;182;5.35;Mw;sara
;SGC014;SARA;1963;8;22;23;20;21.1;4.3;-76.4;100;5.62;Mw;sara
;CERES995;SARA;1963;8;23;13;35;57.2;-17.3;-67.8;33;4.86;Mw;sara
;CERES995;SARA;1963;8;24;1;41;40.5;-22.4;-68.5;66;5.03;Mw;sara
;CERES995;SARA;1963;8;27;3;23;32.6;-45.9;-75.3;33;5.54;Mw;sara
;BSB012;SARA;1963;8;27;;;;-5.69;-36.24;0;3.72;Mw;sara
;SGC014;SARA;1963;8;29;4;0;18.1;6.7;-72.9;170;5.35;Mw;sara
;ISCGE013;SARA;1963;8;29;15;30;35.45;-7.095;-81.427;25;6.6;Mw;sara
;CERES995;SARA;1963;8;30;0;43;19;-23.3;-66.3;239;4.94;Mw;sara
;CERES995;SARA;1963;9;2;13;2;7;-18.2;-62.6;33;4.86;Mw;sara
;SGC014;SARA;1963;9;3;18;37;42.6;6.9;-73.1;143;5.42;Mw;sara
;BSB012;SARA;1963;9;3;;;     ;-5.69;-36.24;0;3.72;Mw;sara
;ECU014;SARA;1963;9;6;13;57;42.5;2.2;-83.2;33;5.11;Mw;sara
;CERES995;SARA;1963;9;12;2;28;53.2;-22;-67.6;160;4.86;Mw;sara
;CERES995;SARA;1963;9;17;2;22;49;-15.3;-72.6;143;5.09;Mw;sara
;ISCGE013;SARA;1963;9;17;5;54;37.37;-10.678;-78.055;68;6;Mw;sara
